,MergedDB EdgeId,Merge DB Source Node ID,Merge DB Target Node ID,Old Edge Id List,Source Label,Target Label
376,376,2442,11761,[376],cheesecake batter,lactic acid fermentation process
377,377,2442,15575,[377],cheesecake batter,food aeration process
378,378,2442,15570,[378],cheesecake batter,nonnutritive sweetener added
379,379,2442,15613,[379],cheesecake batter,dairy product added
380,380,66,816,"[380, 13239, 25395]",imitation grape jelly,semisolid with smooth consistency
381,381,66,15560,"[381, 13240, 25396]",imitation grape jelly,fully heat-treated
382,382,66,459,"[382, 25397]",imitation grape jelly,sugar product
383,383,66,2317,"[383, 25401]",imitation grape jelly,http://purl.obolibrary.org/obo/FOODON_03460147
384,384,2443,15566,[384],champagne,liquid; low viscosity; with no visible particles
385,385,2443,15565,[385],champagne,not heat-treated
386,386,2443,15573,[386],champagne,fruit; peel present; core; pit or seed present
387,387,2443,10464,[387],champagne,alcohol fermentation process
388,388,2443,15625,[388],champagne,carbonated by fermentation
389,389,2443,322,[389],champagne,preservation by fermentation
390,390,68,15567,"[390, 3021, 9297, 24550]",poultry product,whole; natural shape
391,391,68,15626,"[391, 705, 1644, 26362, 30286, 35860]",poultry product,meat color; undesignated or unknown (deprecated)
392,392,68,13548,"[392, 706, 1645, 2688, 6147, 15210, 16274, 22584, 25075, 27959, 30287, 32145, 35861]",poultry product,skeletal meat part
393,393,68,15598,[393],poultry product,food filling process
394,394,68,15576,"[394, 22585, 30288]",poultry product,preservation by freezing
395,395,68,15627,[395],poultry product,food added
396,396,2445,15589,[396],sweet dish,sweetener added
397,397,2446,816,[397],whey butter,semisolid with smooth consistency
398,398,2446,15562,[398],whey butter,partially heat-treated
399,399,2446,12252,[399],whey butter,mammalian milk butter
400,400,2448,15585,[400],raspberry beverage syrup,liquid; high viscosity; with no visible particles
401,401,2448,8075,[401],raspberry beverage syrup,beverage base; liquid
402,402,2448,459,[402],raspberry beverage syrup,sugar product
403,403,2448,2317,[403],raspberry beverage syrup,http://purl.obolibrary.org/obo/FOODON_03460147
404,404,2449,2278,[404],cheese nuworld,solid
405,405,2449,15563,[405],cheese nuworld,curd
406,406,2449,8520,[406],cheese nuworld,curing or aging process
407,407,2449,5652,[407],cheese nuworld,interior mold curing process
408,408,70,2278,[408],kim chee,solid
409,409,70,13737,"[409, 32057]",kim chee,part of plant
410,410,70,5330,"[410, 32058]",kim chee,lactic acid-other agent fermentation process
411,411,70,15596,"[411, 32059]",kim chee,salted
412,412,2452,3729,[412],parsley flake,divided into pieces
413,413,2452,15581,[413],parsley flake,leaf
414,414,2452,15568,[414],parsley flake,water removal process
415,415,2452,15628,[415],parsley flake,peservation by heat drying
416,416,73,2278,[416],sardine (scaled),solid
417,417,73,13548,"[417, 4180]",sardine (scaled),skeletal meat part
418,418,51,3729,[418],fish (cooked),divided into pieces
419,419,51,15576,[420],fish (cooked),preservation by freezing
420,420,2453,15629,[421],noodle soup,liquid; low viscosity; with solid pieces
421,421,2453,15560,[422],noodle soup,fully heat-treated
422,422,2453,2309,[423],noodle soup,broth or stock
423,423,2453,609,[424],noodle soup,grain added
424,424,2453,15580,[425],noodle soup,flavoring; spice or herb added
425,425,2455,816,[426],premier jus,semisolid with smooth consistency
426,426,2455,7375,[427],premier jus,heat-treated
427,427,2455,175,[428],premier jus,fat or oil
428,428,56,15599,[429],margarine (us cfr),semisolid
429,429,56,15619,[433],margarine (us cfr),spice or herb added
430,430,2456,3729,[435],jasmine tea (dry),divided into pieces
431,431,2456,15562,[436],jasmine tea (dry),partially heat-treated
432,432,2456,15581,[437],jasmine tea (dry),leaf
433,433,2456,15568,[438],jasmine tea (dry),water removal process
434,434,2456,15630,[439],jasmine tea (dry),flavoring; spice or herb added; natural
435,435,2456,15569,[440],jasmine tea (dry),preservation by dehydration or drying
436,436,2457,809,[441],cracker sandwich (peanut butter filled),whole; shape achieved by forming; thickness <0.3 cm.
437,437,2457,15560,[442],cracker sandwich (peanut butter filled),fully heat-treated
438,438,2457,15620,[443],cracker sandwich (peanut butter filled),seed; skin removed; germ removed (endosperm)
439,439,2457,10226,[444],cracker sandwich (peanut butter filled),food baking process
440,440,2457,15598,[445],cracker sandwich (peanut butter filled),food filling process
441,441,2457,15631,[446],cracker sandwich (peanut butter filled),roasting seed process
442,442,2457,2317,[447],cracker sandwich (peanut butter filled),http://purl.obolibrary.org/obo/FOODON_03460147
443,443,2457,15603,[448],cracker sandwich (peanut butter filled),fat or oil added
444,444,78,2278,[449],nutmeg seed,solid
445,445,78,2316,"[450, 1847, 6852]",nutmeg seed,seed; skin present; germ removed
446,446,79,15582,"[451, 10883, 17333, 36624, 37896]",chocolate (for cooking),whole; shape achieved by forming
447,447,79,15560,"[452, 10884, 17334, 36625, 37897]",chocolate (for cooking),fully heat-treated
448,448,79,2316,"[453, 10885, 17335, 32049]",chocolate (for cooking),seed; skin present; germ removed
449,449,79,7229,"[454, 931, 10886, 17336, 22868, 32050, 36628, 37899]",chocolate (for cooking),microbial/enzymatic modification process
450,450,79,8520,"[455, 932, 10887, 17337, 22869, 32051, 36629, 37902]",chocolate (for cooking),curing or aging process
451,451,2461,15560,[456],bacon fat (cooked),fully heat-treated
452,452,2461,175,[457],bacon fat (cooked),fat or oil
453,453,80,15585,"[458, 3100]",pear juice food product,liquid; high viscosity; with no visible particles
454,454,80,15573,"[459, 2662, 3101, 8596]",pear juice food product,fruit; peel present; core; pit or seed present
455,455,80,15568,"[460, 3102]",pear juice food product,water removal process
456,456,80,15632,[461],pear juice food product,acid reduction process
457,457,2462,15582,[462],candy mix,whole; shape achieved by forming
458,458,2462,15560,[463],candy mix,fully heat-treated
459,459,2462,459,[464],candy mix,sugar product
460,460,2462,15633,[465],candy mix,ingredient added (TO BE REVISED)
461,461,2462,15580,[466],candy mix,flavoring; spice or herb added
462,462,2463,2278,[467],brazilian corvina (raw),solid
463,463,2463,15565,[468],brazilian corvina (raw),not heat-treated
464,464,2463,13548,[469],brazilian corvina (raw),skeletal meat part
465,465,82,2278,"[470, 39470]",pollock (raw),solid
466,466,82,15565,[471],pollock (raw),not heat-treated
467,467,82,13548,"[472, 22350, 33312, 39471]",pollock (raw),skeletal meat part
468,468,83,15582,"[473, 6583, 20377, 37022]",beverage tablet,whole; shape achieved by forming
469,469,83,10280,"[474, 6584, 20378, 37023]",beverage tablet,beverage base; dry
470,470,83,15568,"[475, 6585, 20379, 37024]",beverage tablet,water removal process
471,471,83,15569,"[476, 6586, 20380, 37025]",beverage tablet,preservation by dehydration or drying
472,472,83,15571,"[477, 6588, 20382, 37027]",beverage tablet,flavoring or taste ingredient added
473,473,85,2278,"[478, 18008]",flounder (raw),solid
474,474,85,13548,"[479, 18010]",flounder (raw),skeletal meat part
475,475,85,15576,[480],flounder (raw),preservation by freezing
476,476,88,8337,"[481, 2007, 2189, 3764, 4821, 7392, 8344, 9120, 10375, 13209, 13547, 13904, 15589, 18161, 18433, 18982, 19641, 20562, 21485, 22601, 25125, 26517, 26952, 27099, 27830, 29788, 31381, 32335, 32956, 33941, 34748, 35010, 37430, 38128, 38775, 40198]",beverage food product,food (liquid)
477,477,88,15571,"[482, 27837]",beverage food product,flavoring or taste ingredient added
478,478,2469,2278,[483],butter and honey bread,solid
479,479,2469,15560,[484],butter and honey bread,fully heat-treated
480,480,2469,15620,[485],butter and honey bread,seed; skin removed; germ removed (endosperm)
481,481,2469,5633,[486],butter and honey bread,carbohydrate fermentation process
482,482,2469,1099,[487],butter and honey bread,honey added
483,483,2469,15634,[488],butter and honey bread,butter added
484,484,51,2278,"[489, 1530, 8985]",fish (cooked),solid
485,485,51,15568,[491],fish (cooked),water removal process
486,486,51,15569,[492],fish (cooked),preservation by dehydration or drying
487,487,91,2278,"[493, 2016, 6476, 8711, 9919, 11718, 14046, 16459, 19589, 20251, 23170, 26169, 26246, 26917, 30884, 31601, 31670, 32327, 33855, 34810, 34984, 36841, 38839]",fruit (freeze-dried),solid
488,488,91,15578,"[494, 1036, 2017, 3501, 3528, 6478, 8506, 8562, 8713, 9921, 11720, 11913, 13889, 14047, 14060, 16461, 19591, 20253, 23171, 26171, 26247, 26477, 26919, 30885, 31602, 31672, 32054, 32328, 33857, 34811, 34985, 35160, 36842, 38840]",fruit (freeze-dried),fruit part
489,489,91,15568,"[495, 3529, 8507, 9922, 20254, 31603, 38841]",fruit (freeze-dried),water removal process
490,490,91,6317,[496],fruit (freeze-dried),freeze-drying
491,491,2470,175,[497],vegetable oil topping mix (food product),fat or oil
492,492,2472,11347,[498],soft drink base (naturally and artificially sweetened; dry),finely ground
493,493,2472,10280,[499],soft drink base (naturally and artificially sweetened; dry),beverage base; dry
494,494,2472,15568,[500],soft drink base (naturally and artificially sweetened; dry),water removal process
495,495,2472,15569,[501],soft drink base (naturally and artificially sweetened; dry),preservation by dehydration or drying
496,496,2472,15570,[502],soft drink base (naturally and artificially sweetened; dry),nonnutritive sweetener added
497,497,2472,15571,[503],soft drink base (naturally and artificially sweetened; dry),flavoring or taste ingredient added
498,498,2472,15586,[504],soft drink base (naturally and artificially sweetened; dry),sugar or sugar syrup added
499,499,94,15635,[505],horseradish (grated),disintegrated or ground
500,500,94,8577,"[506, 10451, 20397, 21441, 30242, 37614]",horseradish (grated),root; tuber or bulb; without peel
501,501,96,2278,"[507, 1225, 13441, 20795]",crabmeat,solid
502,502,96,13625,"[508, 1227, 4156, 4799, 5260, 7514, 9119, 12561, 12835, 13443, 14350, 18394, 20797, 24613, 32267, 33383, 35940, 36635]",crabmeat,skeletal meat part; without bone or shell
503,503,97,15567,[509],crayfish (raw),whole; natural shape
504,504,97,15565,[510],crayfish (raw),not heat-treated
505,505,97,15602,"[511, 20453]",crayfish (raw),whole animal or most parts used
506,506,2480,2278,[512],chocolate liquor,solid
507,507,2480,15560,[513],chocolate liquor,fully heat-treated
508,508,2480,2316,[514],chocolate liquor,seed; skin present; germ removed
509,509,2480,7229,[515],chocolate liquor,microbial/enzymatic modification process
510,510,2480,8520,[516],chocolate liquor,curing or aging process
511,511,2481,15635,[517],spice grains (food product),disintegrated or ground
512,512,2481,15560,[518],spice grains (food product),fully heat-treated
513,513,2481,15611,[519],spice grains (food product),extract; concentrate or isolate of plant or animal
514,514,2481,15568,[520],spice grains (food product),water removal process
515,515,2481,15569,[521],spice grains (food product),preservation by dehydration or drying
516,516,2481,15572,[522],spice grains (food product),flavoring or spice extract or concentrate added
517,517,2481,15605,[523],spice grains (food product),color added
518,518,2483,3319,[524],cocoa pulp,seed part
519,519,100,15567,"[525, 28963, 40034]",spice,whole; natural shape
520,520,100,13737,"[526, 3654, 3945, 19225, 40036]",spice,part of plant
521,521,101,2278,[527],skilfish,solid
522,522,101,15565,[528],skilfish,not heat-treated
523,523,101,13548,[529],skilfish,skeletal meat part
524,524,103,15567,[530],turtle egg (raw),whole; natural shape
525,525,103,15565,[531],turtle egg (raw),not heat-treated
526,526,103,1044,[532],turtle egg (raw),eggplant (stuffed)
527,527,2488,3729,[533],tit low hon tea (dry),divided into pieces
528,528,2488,15562,[534],tit low hon tea (dry),partially heat-treated
529,529,2488,15581,[535],tit low hon tea (dry),leaf
530,530,2488,15568,[536],tit low hon tea (dry),water removal process
531,531,2488,15636,[537],tit low hon tea (dry),enzymatic modification process
532,532,2488,15569,[538],tit low hon tea (dry),preservation by dehydration or drying
533,533,105,15567,[539],naranjilla plant,whole; natural shape
534,534,105,15565,[540],naranjilla plant,not heat-treated
535,535,105,15573,[541],naranjilla plant,fruit; peel present; core; pit or seed present
536,536,22,15637,[542],potato plant,cut into long pieces
537,537,22,15560,"[543, 1208, 1863, 2736]",potato plant,fully heat-treated
538,538,22,8577,"[544, 1086, 1209, 2737]",potato plant,root; tuber or bulb; without peel
539,539,22,14439,[545],potato plant,cooking with added fat or oil
540,540,22,15622,[546],potato plant,fat or oil coated
541,541,2489,3729,[548],herring tidbit in sherry sauce,divided into pieces
542,542,2489,14061,[549],herring tidbit in sherry sauce,skeletal meat part; without bone; without skin
543,543,2489,15590,[550],herring tidbit in sherry sauce,alcoholated
544,544,2489,15580,[551],herring tidbit in sherry sauce,flavoring; spice or herb added
545,545,2489,11856,[552],herring tidbit in sherry sauce,packed in gravy or sauce
546,546,106,15566,"[553, 907, 3838, 4478]",cow milk (raw),liquid; low viscosity; with no visible particles
547,547,106,15562,"[554, 908, 3839, 4479]",cow milk (raw),partially heat-treated
548,548,106,1528,"[555, 909, 3840, 4480]",cow milk (raw),29  milk (efg)
549,549,106,15638,[556],cow milk (raw),sodium removal process
550,550,106,15564,"[557, 910, 3841, 4481]",cow milk (raw),pasteurization by heating
551,551,106,11723,[558],cow milk (raw),low sodium claim or use
552,552,57,8337,"[559, 10641]",cream (raw),food (liquid)
553,553,57,15565,[560],cream (raw),not heat-treated
554,554,108,2278,"[562, 8258, 12248, 22840, 38525]",pork food product,solid
555,555,108,13548,"[563, 756, 12250, 15018, 22841, 33555, 38527]",pork food product,skeletal meat part
556,556,2499,15560,[564],mocha mix,fully heat-treated
557,557,2499,8646,[565],mocha mix,formulated mix
558,558,2499,2316,[566],mocha mix,seed; skin present; germ removed
559,559,2499,7229,[567],mocha mix,microbial/enzymatic modification process
560,560,2499,8520,[568],mocha mix,curing or aging process
561,561,2499,15619,[569],mocha mix,spice or herb added
562,562,2500,2278,[570],apple bread,solid
563,563,2500,15560,[571],apple bread,fully heat-treated
564,564,2500,15620,[572],apple bread,seed; skin removed; germ removed (endosperm)
565,565,2500,2317,[573],apple bread,http://purl.obolibrary.org/obo/FOODON_03460147
566,566,2501,15607,[574],citrus and guarana beverage concentrate (artificially colored),liquid; low viscosity
567,567,2501,15573,[575],citrus and guarana beverage concentrate (artificially colored),fruit; peel present; core; pit or seed present
568,568,2501,15568,[576],citrus and guarana beverage concentrate (artificially colored),water removal process
569,569,2501,15630,[577],citrus and guarana beverage concentrate (artificially colored),flavoring; spice or herb added; natural
570,570,2501,15605,[578],citrus and guarana beverage concentrate (artificially colored),color added
571,571,113,816,[579],cheese (whipped),semisolid with smooth consistency
